Message #,Word Counter In Dictionary,# of Occurrences of Word,Spam/Ham (1=spam)
504,209,1,1
504,214,6,1
504,217,3,1
504,218,1,1
504,220,3,1
504,221,1,1
504,224,1,1
504,226,2,1
504,227,5,1
504,232,3,1
504,241,1,1
504,242,2,1
504,245,1,1
504,246,1,1
504,249,3,1
504,250,2,1
504,251,3,1
504,252,4,1
504,253,2,1
504,255,1,1
504,256,1,1
504,258,2,1
504,260,3,1
504,265,3,1
504,267,1,1
504,269,1,1
504,273,5,1
504,274,1,1
504,277,2,1
504,278,4,1
504,279,1,1
504,281,2,1
504,285,2,1
504,287,2,1
504,289,3,1
504,290,2,1
504,291,3,1
504,292,1,1
504,293,3,1
504,297,1,1
504,298,1,1
504,306,3,1
504,308,8,1
504,310,2,1
504,311,2,1
504,312,2,1
504,314,1,1
504,315,2,1
504,316,2,1
504,318,1,1
504,320,1,1
504,323,1,1
504,326,1,1
504,331,2,1
504,339,1,1
504,343,1,1
504,345,1,1
504,351,1,1
504,355,2,1
504,359,1,1
504,360,1,1
504,363,2,1
504,369,1,1
504,376,2,1
504,379,1,1
504,389,1,1
504,395,3,1
504,399,3,1
504,408,2,1
504,410,2,1
504,411,1,1
504,413,1,1
504,420,2,1
504,423,1,1
504,431,2,1
504,432,1,1
504,435,1,1
504,438,1,1
504,439,2,1
504,441,1,1
504,442,3,1
504,448,3,1
504,449,2,1
504,455,1,1
504,456,4,1
504,457,1,1
504,460,1,1
504,463,2,1
504,468,1,1
504,469,1,1
504,471,1,1
504,473,1,1
504,476,2,1
504,478,1,1
504,479,1,1
504,482,1,1
504,485,1,1
504,488,1,1
504,495,1,1
504,496,1,1
504,498,3,1
504,500,1,1
504,505,1,1
504,506,1,1
504,507,1,1
504,509,1,1
504,510,1,1
504,511,1,1
504,512,1,1
504,525,1,1
504,526,1,1
504,527,2,1
504,528,1,1
504,529,2,1
504,531,1,1
504,532,2,1
504,534,2,1
504,536,1,1
504,537,2,1
504,538,1,1
504,543,1,1
504,545,1,1
504,553,1,1
504,554,2,1
504,557,1,1
504,559,1,1
504,562,1,1
504,567,1,1
504,568,1,1
504,570,1,1
504,575,2,1
504,576,1,1
504,583,1,1
504,585,1,1
504,587,1,1
504,589,1,1
504,593,1,1
504,595,1,1
504,599,1,1
504,611,1,1
504,625,1,1
504,636,1,1
504,638,1,1
504,641,2,1
504,652,1,1
504,659,1,1
504,664,1,1
504,672,4,1
504,690,1,1
504,691,1,1
504,693,1,1
504,697,1,1
504,703,1,1
504,710,1,1
504,714,2,1
504,715,2,1
504,717,2,1
504,723,1,1
504,726,1,1
504,732,1,1
504,741,3,1
504,746,1,1
504,756,1,1
504,765,1,1
504,770,1,1
504,781,1,1
504,782,1,1
504,790,3,1
504,795,1,1
504,812,2,1
504,817,1,1
504,819,1,1
504,829,1,1
504,830,1,1
504,854,2,1
504,858,2,1
504,865,1,1
504,868,1,1
504,874,1,1
504,875,1,1
504,886,3,1
504,889,1,1
504,890,1,1
504,897,2,1
504,904,1,1
504,906,4,1
504,923,1,1
504,927,1,1
504,935,1,1
504,939,1,1
504,949,2,1
504,961,1,1
504,969,1,1
504,973,1,1
504,978,1,1
504,990,1,1
504,1004,2,1
504,1019,1,1
504,1031,1,1
504,1033,1,1
504,1044,1,1
504,1051,1,1
504,1056,1,1
504,1057,1,1
504,1066,2,1
504,1076,1,1
504,1080,2,1
504,1088,2,1
504,1092,1,1
504,1094,1,1
504,1095,1,1
504,1097,2,1
504,1103,1,1
504,1108,1,1
504,1114,1,1
504,1116,1,1
504,1122,1,1
504,1137,1,1
504,1140,2,1
504,1146,1,1
504,1147,1,1
504,1158,1,1
504,1159,1,1
504,1175,1,1
504,1181,2,1
504,1189,1,1
504,1201,1,1
504,1204,2,1
504,1214,2,1
504,1223,2,1
504,1233,1,1
504,1237,1,1
504,1241,1,1
504,1254,2,1
504,1259,1,1
504,1266,1,1
504,1270,3,1
504,1280,1,1
504,1292,1,1
504,1299,1,1
504,1302,1,1
504,1304,1,1
504,1315,1,1
504,1318,1,1
504,1325,1,1
504,1331,1,1
504,1339,2,1
504,1393,1,1
504,1398,1,1
504,1416,1,1
504,1434,1,1
504,1463,1,1
504,1468,1,1
504,1469,1,1
504,1475,1,1
504,1507,1,1
504,1524,1,1
504,1535,1,1
504,1539,1,1
504,1546,1,1
504,1548,1,1
504,1550,1,1
504,1564,1,1
504,1570,1,1
504,1574,2,1
504,1589,1,1
504,1595,2,1
504,1601,1,1
504,1614,1,1
504,1616,1,1
504,1628,1,1
504,1634,1,1
504,1649,1,1
504,1658,1,1
504,1660,1,1
504,1670,1,1
504,1684,1,1
504,1687,1,1
504,1689,1,1
504,1696,1,1
504,1702,1,1
504,1710,1,1
504,1724,1,1
504,1725,1,1
504,1740,1,1
504,1748,1,1
504,1750,1,1
504,1751,1,1
504,1760,1,1
504,1787,1,1
504,1796,1,1
504,1803,1,1
504,1808,1,1
504,1811,1,1
504,1836,1,1
504,1861,1,1
504,1880,1,1
504,1887,1,1
504,1906,1,1
504,1929,1,1
504,1935,1,1
504,1941,1,1
504,1950,1,1
504,1981,1,1
504,1985,1,1
504,1987,1,1
504,1994,1,1
504,2002,1,1
504,2012,1,1
504,2019,1,1
504,2036,1,1
504,2045,1,1
504,2102,1,1
504,2123,1,1
504,2135,1,1
504,2156,1,1
504,2162,1,1
504,2165,1,1
504,2168,1,1
504,2185,1,1
504,2210,1,1
504,2244,1,1
504,2250,1,1
504,2337,1,1
504,2360,1,1
504,2365,1,1
504,2367,1,1
504,2371,1,1
504,2385,1,1
504,2432,1,1
504,2435,1,1
504,2452,1,1
504,2474,1,1
504,2478,1,1
505,15,1,1
505,152,1,1
505,278,1,1
505,285,1,1
505,294,3,1
505,327,1,1
505,351,1,1
505,354,1,1
505,383,1,1
505,603,1,1
505,746,1,1
505,850,2,1
505,946,1,1
505,975,1,1
505,1037,1,1
505,1084,1,1
505,1501,1,1
505,2174,1,1
505,2249,1,1
506,1,22,1
506,2,15,1
506,3,25,1
506,5,44,1
506,6,7,1
506,7,2,1
506,9,11,1
506,10,10,1
506,11,4,1
506,12,1,1
506,13,9,1
506,14,21,1
506,15,4,1
506,16,18,1
506,17,1,1
506,19,15,1
506,20,14,1
506,22,9,1
506,23,15,1
506,24,3,1
506,27,12,1
506,28,2,1
506,30,4,1
506,32,3,1
506,33,2,1
506,36,11,1
506,37,2,1
506,38,2,1
506,40,1,1
506,41,2,1
506,43,2,1
506,44,4,1
506,46,2,1
506,48,1,1
506,49,2,1
506,50,1,1
506,51,6,1
506,53,2,1
506,54,6,1
506,55,2,1
506,56,2,1
506,57,6,1
506,58,6,1
506,59,4,1
506,62,4,1
506,65,5,1
506,67,7,1
506,68,2,1
506,71,2,1
506,72,5,1
506,73,2,1
506,74,1,1
506,76,2,1
506,77,5,1
506,78,5,1
506,79,4,1
506,80,5,1
506,83,6,1
506,86,2,1
506,89,1,1
506,90,5,1
506,91,3,1
506,92,1,1
506,93,4,1
506,95,2,1
506,96,2,1
506,99,1,1
506,101,2,1
506,102,3,1
506,103,4,1
506,104,2,1
506,105,1,1
506,106,2,1
506,108,2,1
506,109,2,1
506,110,1,1
506,114,1,1
506,115,1,1
506,116,1,1
506,117,3,1
506,118,1,1
506,119,1,1
506,120,1,1
506,121,1,1
506,122,2,1
506,125,1,1
506,128,1,1
506,133,3,1
506,134,7,1
506,136,4,1
506,137,2,1
506,138,1,1
506,140,3,1
506,141,1,1
506,142,4,1
506,143,1,1
506,144,1,1
506,145,4,1
506,146,5,1
506,147,1,1
506,148,1,1
506,150,5,1
506,151,1,1
506,153,6,1
506,154,2,1
506,156,1,1
506,157,1,1
506,158,2,1
506,161,1,1
506,162,7,1
506,165,6,1
506,166,2,1
506,167,3,1
506,170,2,1
506,171,2,1
506,173,7,1
506,179,2,1
506,181,5,1
506,183,3,1
506,184,1,1
506,185,1,1
506,186,3,1
506,187,2,1
506,188,3,1
506,190,4,1
506,191,1,1
506,194,4,1
506,195,5,1
506,196,2,1
506,197,3,1
506,198,1,1
506,199,2,1
506,202,1,1
506,203,1,1
506,205,7,1
506,207,3,1
506,209,1,1
506,214,4,1
506,217,3,1
506,220,4,1
506,221,2,1
506,224,2,1
506,226,3,1
506,227,4,1
506,229,1,1
506,232,3,1
506,241,1,1
506,242,3,1
506,245,2,1
506,246,2,1
506,249,3,1
506,250,1,1
506,251,4,1
506,252,3,1
506,253,2,1
506,255,1,1
506,256,1,1
506,258,2,1
506,260,2,1
506,261,1,1
506,265,2,1
506,267,1,1
506,269,1,1
506,273,4,1
506,274,1,1
506,277,2,1
506,278,2,1
506,285,2,1
506,287,2,1
506,289,1,1
506,290,3,1
506,291,3,1
506,292,2,1
506,293,1,1
506,297,1,1
506,298,1,1
506,300,1,1
506,301,1,1
506,306,3,1
506,308,7,1
506,310,1,1
506,311,2,1
506,312,2,1
506,315,2,1
506,316,1,1
506,318,2,1
506,320,1,1
506,322,2,1
506,323,1,1
506,326,2,1
506,331,3,1
506,343,1,1
506,351,2,1
506,355,3,1
506,359,3,1
506,360,1,1
506,363,2,1
506,369,1,1
506,376,2,1
506,379,1,1
506,389,1,1
506,395,5,1
506,399,3,1
506,408,2,1
506,410,2,1
506,411,1,1
506,413,1,1
506,416,1,1
506,420,1,1
506,423,2,1
506,431,1,1
506,435,1,1
506,438,1,1
506,439,1,1
506,441,1,1
506,442,3,1
506,446,1,1
506,448,3,1
506,451,1,1
506,455,2,1
506,456,2,1
506,457,1,1
506,460,2,1
506,463,2,1
506,468,1,1
506,469,1,1
506,471,1,1
506,473,1,1
506,476,3,1
506,478,1,1
506,479,1,1
506,485,1,1
506,488,1,1
506,495,1,1
506,496,1,1
506,497,2,1
506,498,3,1
506,500,1,1
506,506,1,1
506,509,1,1
506,510,1,1
506,511,1,1
506,512,1,1
506,522,1,1
506,525,1,1
506,526,1,1
506,527,2,1
506,528,1,1
506,529,2,1
506,532,2,1
506,534,2,1
506,537,2,1
506,538,1,1
506,539,1,1
506,541,2,1
506,543,1,1
506,544,1,1
506,545,1,1
506,554,2,1
506,555,1,1
506,557,1,1
506,559,1,1
506,562,1,1
506,568,1,1
506,570,1,1
506,575,1,1
506,576,1,1
506,581,1,1
506,585,1,1
506,587,1,1
506,589,1,1
506,595,1,1
506,599,1,1
506,607,1,1
506,611,1,1
506,625,1,1
506,641,3,1
506,652,1,1
506,659,1,1
506,672,3,1
506,690,1,1
506,691,1,1
506,693,1,1
506,694,1,1
506,697,1,1
506,703,1,1
506,710,2,1
506,715,1,1
506,720,1,1
506,723,1,1
506,741,3,1
506,746,2,1
506,756,1,1
506,770,1,1
506,781,1,1
506,782,1,1
506,795,1,1
506,797,2,1
506,804,1,1
506,805,1,1
506,812,3,1
506,813,1,1
506,817,1,1
506,819,1,1
506,829,1,1
506,830,1,1
506,842,1,1
506,854,1,1
506,858,2,1
506,865,1,1
506,868,1,1
506,874,1,1
506,875,1,1
506,886,2,1
506,897,1,1
506,898,1,1
506,902,1,1
506,906,4,1
506,927,1,1
506,931,1,1
506,935,1,1
506,939,1,1
506,941,2,1
506,949,2,1
506,956,1,1
506,961,1,1
506,969,1,1
506,973,1,1
506,975,1,1
506,978,1,1
506,990,1,1
506,994,1,1
506,1004,2,1
506,1019,1,1
506,1031,1,1
506,1044,1,1
506,1051,1,1
506,1055,1,1
506,1057,1,1
506,1066,1,1
506,1076,1,1
506,1092,1,1
506,1094,1,1
506,1095,1,1
506,1097,2,1
506,1108,1,1
506,1112,1,1
506,1114,2,1
506,1122,1,1
506,1137,1,1
506,1140,2,1
506,1146,1,1
506,1147,1,1
506,1158,1,1
506,1159,1,1
506,1175,2,1
506,1181,2,1
506,1189,1,1
506,1201,1,1
506,1204,2,1
506,1214,2,1
506,1220,1,1
506,1223,2,1
506,1233,1,1
506,1237,1,1
506,1241,1,1
506,1251,2,1
506,1254,2,1
506,1259,1,1
506,1266,1,1
506,1270,2,1
506,1280,1,1
506,1281,1,1
506,1292,2,1
506,1299,1,1
506,1302,1,1
506,1304,1,1
506,1318,1,1
506,1324,1,1
506,1325,1,1
506,1331,1,1
506,1339,2,1
506,1347,1,1
506,1393,1,1
506,1398,1,1
506,1405,1,1
506,1416,2,1
506,1418,1,1
506,1428,2,1
506,1463,1,1
506,1468,1,1
506,1469,1,1
506,1472,1,1
506,1475,1,1
506,1507,2,1
506,1511,1,1
506,1524,1,1
506,1535,1,1
506,1539,1,1
506,1546,1,1
506,1548,1,1
506,1550,1,1
506,1558,1,1
506,1564,1,1
506,1574,2,1
506,1589,1,1
506,1595,2,1
506,1601,1,1
506,1634,1,1
506,1649,1,1
506,1658,1,1
506,1660,1,1
506,1664,1,1
506,1670,1,1
506,1684,1,1
506,1687,1,1
506,1689,1,1
506,1696,2,1
506,1702,1,1
506,1710,1,1
506,1724,1,1
506,1725,1,1
506,1740,1,1
506,1748,1,1
506,1750,1,1
506,1751,1,1
506,1760,1,1
506,1781,1,1
506,1787,1,1
506,1796,1,1
506,1803,1,1
506,1808,1,1
506,1811,1,1
506,1836,1,1
506,1845,1,1
506,1887,2,1
506,1906,1,1
506,1916,1,1
506,1929,1,1
506,1935,1,1
506,1940,1,1
506,1941,1,1
506,1950,1,1
506,1953,1,1
506,1981,1,1
506,1987,1,1
506,1996,1,1
506,2002,1,1
506,2012,1,1
506,2019,1,1
506,2036,1,1
506,2045,1,1
506,2069,1,1
506,2123,1,1
506,2131,1,1
506,2141,1,1
506,2144,1,1
506,2156,1,1
506,2162,1,1
506,2165,1,1
506,2185,1,1
506,2210,1,1
506,2227,1,1
506,2244,1,1
506,2269,4,1
506,2360,1,1
506,2365,1,1
506,2370,1,1
506,2371,1,1
506,2385,1,1
506,2425,1,1
506,2432,1,1
506,2435,1,1
506,2452,1,1
506,2474,1,1
506,2478,1,1
507,7,1,1
507,11,1,1
507,37,2,1
507,44,1,1
507,45,1,1
507,62,1,1
507,83,1,1
507,124,2,1
507,130,2,1
507,139,1,1
507,144,1,1
507,152,1,1
507,262,1,1
507,296,1,1
507,327,3,1
507,454,4,1
507,470,1,1
507,535,2,1
507,585,1,1
507,892,1,1
507,913,1,1
507,957,2,1
507,1224,1,1
507,1234,1,1
507,1810,4,1
507,2176,1,1
507,2264,1,1
507,2358,1,1
508,1,2,1
508,2,1,1
508,5,1,1
508,6,1,1
508,7,2,1
508,11,2,1
508,13,1,1
508,16,1,1
508,18,11,1
508,20,1,1
508,21,10,1
508,23,4,1
508,27,2,1
508,28,1,1
508,30,1,1
508,32,2,1
508,33,1,1
508,34,3,1
508,37,1,1
508,40,3,1
508,41,1,1
508,48,1,1
508,50,2,1
508,54,2,1
508,55,1,1
508,60,1,1
508,68,1,1
508,79,1,1
508,80,2,1
508,81,2,1
508,82,3,1
508,83,2,1
508,90,1,1
508,91,1,1
508,97,1,1
508,100,2,1
508,101,1,1
508,102,1,1
508,103,6,1
508,105,1,1
508,106,1,1
508,115,1,1
508,121,1,1
508,124,1,1
508,130,1,1
508,132,1,1
508,138,4,1
508,142,1,1
508,144,1,1
508,145,5,1
508,157,1,1
508,158,3,1
508,163,1,1
508,165,1,1
508,171,2,1
508,173,2,1
508,179,2,1
508,181,1,1
508,183,1,1
508,184,1,1
508,186,1,1
508,189,1,1
508,197,1,1
508,202,1,1
508,219,10,1
508,224,1,1
508,225,1,1
508,227,1,1
508,232,1,1
508,238,1,1
508,240,1,1
508,245,1,1
508,255,1,1
508,258,3,1
508,266,1,1
508,275,1,1
508,281,2,1
508,283,4,1
508,298,1,1
508,303,1,1
508,309,1,1
508,315,1,1
508,316,2,1
508,317,1,1
508,319,1,1
508,329,1,1
508,336,2,1
508,342,2,1
508,349,1,1
508,350,1,1
508,352,1,1
508,359,2,1
508,371,1,1
508,385,1,1
508,387,3,1
508,390,2,1
508,394,1,1
508,396,11,1
508,403,5,1
508,412,1,1
508,429,1,1
508,467,5,1
508,472,1,1
508,473,1,1
508,478,1,1
508,479,2,1
508,485,1,1
508,518,1,1
508,568,1,1
508,577,1,1
508,579,3,1
508,590,2,1
508,606,3,1
508,612,1,1
508,621,1,1
508,626,1,1
508,656,3,1
508,658,1,1
508,668,4,1
508,691,1,1
508,695,2,1
508,699,1,1
508,731,1,1
508,736,1,1
508,761,1,1
508,766,1,1
508,769,1,1
508,771,2,1
508,804,1,1
508,809,4,1
508,875,3,1
508,892,1,1
508,905,1,1
508,912,1,1
508,954,1,1
508,956,1,1
508,960,3,1
508,966,1,1
508,974,2,1
508,986,1,1
508,996,1,1
508,1021,1,1
508,1022,1,1
508,1033,1,1
508,1039,1,1
508,1055,1,1
508,1058,2,1
508,1089,1,1
508,1098,1,1
508,1111,6,1
508,1113,1,1
508,1122,1,1
508,1125,1,1
508,1139,2,1
508,1191,1,1
508,1203,1,1
508,1211,1,1
508,1288,1,1
508,1344,1,1
508,1345,2,1
508,1358,3,1
508,1369,3,1
508,1392,2,1
508,1428,1,1
508,1459,1,1
508,1471,1,1
508,1504,5,1
508,1553,1,1
508,1594,1,1
508,1666,1,1
508,1678,2,1
508,1694,1,1
508,1712,1,1
508,1714,3,1
508,1718,1,1
508,1741,1,1
508,1805,1,1
508,1817,2,1
508,1820,1,1
508,1826,1,1
508,1945,2,1
508,2018,1,1
508,2070,1,1
508,2102,2,1
508,2130,3,1
508,2234,1,1
508,2279,2,1
508,2393,2,1
508,2406,1,1
508,2446,1,1
508,2489,1,1
509,1,2,1
509,3,1,1
509,6,2,1
509,7,3,1
509,10,1,1
509,11,2,1
509,12,1,1
509,13,1,1
509,14,2,1
509,15,2,1
509,16,1,1
509,17,3,1
509,18,4,1
509,20,1,1
509,22,1,1
509,24,1,1
509,25,2,1
509,26,2,1
509,27,2,1
509,32,3,1
509,33,2,1
509,38,1,1
509,39,2,1
509,43,2,1
509,46,1,1
509,50,3,1
509,55,1,1
509,56,2,1
509,57,1,1
509,60,4,1
509,62,1,1
509,63,1,1
509,78,3,1
509,82,3,1
509,83,3,1
509,87,1,1
509,90,6,1
509,92,1,1
509,94,3,1
509,103,4,1
509,104,3,1
509,105,1,1
509,109,1,1
509,115,2,1
509,116,2,1
509,120,1,1
509,122,1,1
509,124,6,1
509,132,1,1
509,133,1,1
509,139,1,1
509,143,1,1
509,147,1,1
509,152,1,1
509,153,2,1
509,154,1,1
509,156,1,1
509,157,2,1
509,165,2,1
509,166,1,1
509,171,1,1
509,186,4,1
509,190,3,1
509,198,1,1
509,204,1,1
509,212,3,1
509,213,1,1
509,218,1,1
509,223,1,1
509,224,1,1
509,225,1,1
509,230,1,1
509,239,2,1
509,246,2,1
509,253,1,1
509,255,3,1
509,257,1,1
509,259,6,1
509,264,5,1
509,266,1,1
509,268,1,1
509,269,1,1
509,275,1,1
509,276,1,1
509,280,2,1
509,281,1,1
509,284,2,1
509,286,1,1
509,288,1,1
509,292,1,1
509,293,1,1
509,298,1,1
509,316,2,1
509,320,1,1
509,323,1,1
509,331,1,1
509,333,2,1
509,334,9,1
509,366,1,1
509,367,1,1
509,371,1,1
509,377,1,1
509,379,1,1
509,411,1,1
509,416,1,1
509,418,1,1
509,435,1,1
509,444,1,1
509,451,1,1
509,462,1,1
509,467,1,1
509,503,1,1
509,504,1,1
509,510,1,1
509,511,1,1
509,522,3,1
509,534,2,1
509,535,2,1
509,565,1,1
509,590,1,1
509,631,1,1
509,651,2,1
509,656,1,1
509,659,1,1
509,686,1,1
509,690,1,1
509,753,1,1
509,799,8,1
509,811,1,1
509,821,1,1
509,825,1,1
509,833,1,1
509,834,3,1
509,839,1,1
509,840,1,1
509,863,1,1
509,881,3,1
509,920,1,1
509,934,3,1
509,942,2,1
509,943,1,1
509,945,1,1
509,951,1,1
509,959,1,1
509,986,1,1
509,987,1,1
509,992,1,1
509,998,1,1
509,1009,1,1
509,1024,1,1
509,1045,1,1
509,1052,2,1
509,1056,1,1
509,1087,22,1
509,1091,1,1
509,1133,3,1
509,1149,1,1
509,1184,1,1
509,1198,1,1
509,1201,1,1
509,1212,1,1
509,1224,7,1
509,1233,1,1
509,1240,1,1
509,1289,1,1
509,1314,1,1
509,1345,3,1
509,1356,1,1
509,1410,2,1
509,1420,2,1
509,1431,1,1
509,1443,1,1
509,1478,1,1
509,1531,1,1
509,1540,4,1
509,1563,1,1
509,1564,1,1
509,1584,1,1
509,1588,1,1
509,1636,3,1
509,1677,1,1
509,1695,1,1
509,1706,2,1
509,1745,3,1
509,1771,8,1
509,1772,1,1
509,1779,1,1
509,1821,1,1
509,1883,1,1
509,1899,1,1
509,1947,1,1
509,1985,1,1
509,2028,2,1
509,2035,3,1
509,2058,2,1
509,2063,1,1
509,2116,1,1
509,2149,1,1
509,2219,1,1
509,2251,1,1
509,2287,1,1
509,2307,1,1
509,2328,4,1
509,2335,1,1
509,2341,1,1
509,2361,1,1
509,2375,1,1
509,2476,1,1
509,2477,1,1
509,2492,1,1
510,11,1,1
510,12,1,1
510,18,1,1
510,21,1,1
510,89,1,1
510,103,1,1
510,115,2,1
510,124,1,1
510,171,2,1
510,281,2,1
510,346,1,1
510,402,1,1
510,466,1,1
510,485,1,1
510,564,1,1
510,637,1,1
510,654,1,1
510,738,1,1
510,750,1,1
510,878,1,1
510,1003,1,1
510,1033,1,1
510,1167,1,1
510,1231,1,1
510,1344,1,1
510,1526,1,1
510,1743,1,1
510,1960,1,1
510,2003,1,1
510,2168,1,1
511,1,8,1
511,2,8,1
511,3,5,1
511,5,1,1
511,6,7,1
511,7,18,1
511,9,10,1
511,11,1,1
511,12,19,1
511,13,6,1
511,14,2,1
511,15,2,1
511,16,1,1
511,17,4,1
511,20,7,1
511,22,7,1
511,23,6,1
511,24,3,1
511,25,15,1
511,26,3,1
511,28,4,1
511,31,9,1
511,32,1,1
511,36,1,1
511,37,7,1
511,38,2,1
511,41,1,1
511,44,2,1
511,46,2,1
511,50,2,1
511,55,1,1
511,59,3,1
511,60,8,1
511,63,3,1
511,65,4,1
511,69,22,1
511,70,11,1
511,72,5,1
511,73,2,1
511,77,1,1
511,78,1,1
511,81,4,1
511,82,4,1
511,83,1,1
511,90,3,1
511,91,2,1
511,92,3,1
511,93,1,1
511,94,2,1
511,95,1,1
511,96,2,1
511,97,5,1
511,99,1,1
511,104,2,1
511,106,1,1
511,108,2,1
511,109,1,1
511,113,1,1
511,121,1,1
511,125,2,1
511,133,2,1
511,137,2,1
511,139,1,1
511,141,1,1
511,142,1,1
511,148,3,1
511,151,1,1
511,152,1,1
511,157,1,1
511,161,1,1
511,162,2,1
511,165,1,1
511,166,1,1
511,168,1,1
511,171,1,1
511,181,1,1
511,183,1,1
511,184,2,1
511,185,3,1
511,186,2,1
511,188,3,1
511,194,1,1
511,195,1,1
511,196,1,1
511,198,2,1
511,202,1,1
511,207,1,1
511,213,1,1
511,217,1,1
511,220,3,1
511,222,1,1
511,224,1,1
511,225,1,1
511,229,2,1
511,232,3,1
511,235,1,1
511,240,2,1
511,245,1,1
511,251,1,1
511,252,1,1
511,253,1,1
511,256,2,1
511,257,1,1
511,265,1,1
511,266,1,1
511,269,6,1
511,274,1,1
511,275,1,1
511,276,1,1
511,281,1,1
511,290,4,1
511,292,6,1
511,306,1,1
511,314,4,1
511,315,1,1
511,320,2,1
511,323,2,1
511,332,5,1
511,333,1,1
511,341,1,1
511,345,1,1
511,348,1,1
511,350,1,1
511,355,1,1
511,364,5,1
511,366,1,1
511,367,1,1
511,376,1,1
511,380,1,1
511,385,1,1
511,401,3,1
511,410,1,1
511,413,2,1
511,420,1,1
511,423,1,1
511,424,1,1
511,432,1,1
511,441,1,1
511,457,1,1
511,459,1,1
511,461,4,1
511,462,1,1
511,465,1,1
511,468,1,1
511,475,1,1
511,476,1,1
511,481,1,1
511,498,1,1
511,508,1,1
511,516,16,1
511,520,1,1
511,521,1,1
511,527,1,1
511,541,1,1
511,543,3,1
511,568,1,1
511,572,1,1
511,576,1,1
511,587,1,1
511,596,1,1
511,606,1,1
511,623,1,1
511,640,1,1
511,652,1,1
511,670,1,1
511,682,1,1
511,687,1,1
511,696,1,1
511,723,1,1
511,733,1,1
511,738,1,1
511,757,1,1
511,763,1,1
511,765,2,1
511,769,2,1
511,780,1,1
511,781,1,1
511,784,1,1
511,808,1,1
511,809,9,1
511,830,1,1
511,834,1,1
511,849,1,1
511,851,2,1
511,863,1,1
511,871,1,1
511,881,1,1
511,885,1,1
511,889,1,1
511,898,1,1
511,903,2,1
511,909,2,1
511,911,2,1
511,953,1,1
511,967,2,1
511,975,2,1
511,991,1,1
511,1009,1,1
511,1020,1,1
511,1021,1,1
511,1032,1,1
511,1036,4,1
511,1059,1,1
511,1094,1,1
511,1099,1,1
511,1129,2,1
511,1135,1,1
511,1150,2,1
511,1151,1,1
511,1163,8,1
511,1176,1,1
511,1192,6,1
511,1235,1,1
511,1269,1,1
511,1275,1,1
511,1290,1,1
511,1298,4,1
511,1303,1,1
511,1334,1,1
511,1366,1,1
511,1394,1,1
511,1439,1,1
511,1467,2,1
511,1538,1,1
511,1554,1,1
511,1561,1,1
511,1620,1,1
511,1641,1,1
511,1646,1,1
511,1674,1,1
511,1713,1,1
511,1719,1,1
511,1755,3,1
511,1820,1,1
511,1877,4,1
511,1945,2,1
511,1953,1,1
511,1989,1,1
511,2143,1,1
511,2171,1,1
511,2195,1,1
511,2276,2,1
511,2404,1,1
511,2424,1,1
511,2464,1,1
511,2489,1,1
512,2,2,1
512,3,3,1
512,6,17,1
512,7,13,1
512,9,3,1
512,10,4,1
512,11,1,1
512,12,1,1
512,14,1,1
512,15,5,1
512,16,6,1
512,17,2,1
512,19,8,1
512,20,8,1
512,22,1,1
512,23,1,1
512,24,1,1
512,25,3,1
512,27,1,1
512,30,2,1
512,36,2,1
512,37,1,1
512,38,4,1
512,40,6,1
512,41,1,1
512,44,2,1
512,46,1,1
512,48,1,1
512,51,4,1
512,53,1,1
512,58,3,1
512,60,1,1
512,62,2,1
512,65,1,1
512,73,1,1
512,74,2,1
512,78,1,1
512,89,1,1
512,90,2,1
512,91,10,1
512,95,1,1
512,96,1,1
512,97,1,1
512,101,1,1
512,104,2,1
512,108,3,1
512,115,4,1
512,117,1,1
512,119,1,1
512,126,3,1
512,134,2,1
512,136,1,1
512,138,2,1
512,142,2,1
512,144,1,1
512,151,1,1
512,154,1,1
512,156,1,1
512,162,1,1
512,163,1,1
512,164,4,1
512,169,1,1
512,170,2,1
512,171,1,1
512,176,1,1
512,182,1,1
512,183,2,1
512,194,1,1
512,207,2,1
512,211,4,1
512,220,1,1
512,221,1,1
512,224,2,1
512,228,2,1
512,230,1,1
512,231,4,1
512,237,1,1
512,238,1,1
512,240,2,1
512,250,1,1
512,253,2,1
512,255,1,1
512,256,2,1
512,259,3,1
512,261,5,1
512,270,1,1
512,280,1,1
512,285,1,1
512,287,2,1
512,295,1,1
512,296,1,1
512,301,1,1
512,302,3,1
512,315,1,1
512,318,1,1
512,328,1,1
512,343,4,1
512,344,2,1
512,366,1,1
512,376,1,1
512,378,1,1
512,401,1,1
512,422,1,1
512,423,2,1
512,425,1,1
512,432,1,1
512,438,1,1
512,460,1,1
512,462,1,1
512,463,1,1
512,469,1,1
512,497,14,1
512,500,1,1
512,507,1,1
512,516,3,1
512,528,1,1
512,541,1,1
512,544,1,1
512,555,1,1
512,570,1,1
512,583,1,1
512,590,1,1
512,597,1,1
512,612,1,1
512,639,1,1
512,651,1,1
512,679,1,1
512,695,1,1
512,701,1,1
512,744,1,1
512,776,2,1
512,778,1,1
512,782,1,1
512,784,1,1
512,875,1,1
512,934,1,1
512,940,1,1
512,1000,2,1
512,1025,1,1
512,1056,1,1
512,1063,1,1
512,1093,1,1
512,1115,1,1
512,1129,1,1
512,1134,1,1
512,1162,1,1
512,1176,1,1
512,1208,1,1
512,1228,1,1
512,1258,1,1
512,1269,1,1
